Movie,Reasons,Picks,Trailer
The Heat,Witty Jokes,The Man From U.N.C.L.E.,https://www.youtube.com/watch?v=4K4Iv_N9Nno
The Heat,Witty Jokes,The Art Of The Steal,https://www.youtube.com/watch?v=UbqvELZ1-P8
The Hobbit: An Unexpected Journey,Fantasy Story Lines,Pacific Rim,https://www.youtube.com/watch?v=5guMumPFBag
The Hobbit: An Unexpected Journey,Fantasy Story Lines,The Adventures of Tintin: The Secret of the Unicorn,https://www.youtube.com/watch?v=7NWtW699XME
The Hobbit: An Unexpected Journey,Fantasy Story Lines,The Golden Compass,https://www.youtube.com/watch?v=qN2P0FP2BWI
The Hobbit,Fantasy Story Lines,Pacific Rim,https://www.youtube.com/watch?v=5guMumPFBag
The Hobbit,Fantasy Story Lines,The Adventures of Tintin: The Secret of the Unicorn,https://www.youtube.com/watch?v=7NWtW699XME
The Hobbit,Fantasy Story Lines,The Golden Compass,https://www.youtube.com/watch?v=qN2P0FP2BWI
The Hunt,Thriller,The Machinist,https://www.youtube.com/watch?v=H0fuHY4U1UA
The Hunt,Thriller,Mystic River,https://www.youtube.com/watch?v=W7NktJhrRYQ
The Hunt,Thriller,A Simple Plan,https://www.youtube.com/watch?v=wfJtnfG6EMI
The Hunt,Great Twist,The Machinist,https://www.youtube.com/watch?v=H0fuHY4U1UA
The Hunt,Great Twist,Mystic River,https://www.youtube.com/watch?v=W7NktJhrRYQ
The Hunt,Great Twist,A Simple Plan,https://www.youtube.com/watch?v=wfJtnfG6EMI
The Hunt,Suspense,The Machinist,https://www.youtube.com/watch?v=H0fuHY4U1UA
The Hunt,Suspense,Mystic River,https://www.youtube.com/watch?v=W7NktJhrRYQ
The Hunt,Suspense,A Simple Plan,https://www.youtube.com/watch?v=wfJtnfG6EMI
The Hunt for Red October,Intensity,Con Air,https://www.youtube.com/watch?v=mzg3ND-ITjU
The Hunt for Red October,Intensity,The Fugitive,
The Hunt for Red October,Intensity,The Odessa File,https://www.youtube.com/watch?v=gAst3JlF0Jc
The Hurt Locker,Story,Rosewater,https://www.youtube.com/watch?v=GGOYHIqmmiM
The Hurt Locker,Story,Zero Dark Thirty,
The Hurt Locker,N/A,Platoon,https://www.youtube.com/watch?v=KztP7SKe0uk
The Hurt Locker,N/A,Zero Dark Thirty,https://www.youtube.com/watch?v=EYFhFYoDAo4
The Illusionist,Mystery,Cosmopolis,https://www.youtube.com/watch?v=PvYyKTZtUG0
The Illusionist,Mystery,54,
The Illusionist,Mystery,The Inbetweeners,https://www.youtube.com/watch?v=V3HzTKbsqsY
The Imitation Game,Tortured Genius sort of films,Dark Matter,https://www.youtube.com/watch?v=FYcBQLiN9LQ
Imitation Game,Tortured Genius sort of films,Dark Matter,https://www.youtube.com/watch?v=FYcBQLiN9LQ
The Insider,Color Scheme,Margin Call,https://www.youtube.com/watch?v=IjZ-ke1kJrA
The Insider,Color Scheme,Cosmopolis,https://www.youtube.com/watch?v=PvYyKTZtUG0
The Insider,Color Scheme,Michael Clayton,https://www.youtube.com/watch?v=5kJRYBhG43Q
The Intern,N/A,Someone Marry Barry,https://www.youtube.com/watch?v=fJ7_jAVlxNU
The Interview,Relaxing,Hector And The Search For Happiness,https://www.youtube.com/watch?v=iWFVAIbIkS4
The Interview,Relaxing,Chef,https://www.youtube.com/watch?v=wgFws3AoIUY
The Intouchables,Non romantic but still sentimental plot,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Intouchables,Non romantic but still sentimental plot,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Intouchables,Great Acting,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Intouchables,Great Acting,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Intouchables,Direction,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Intouchables,Direction,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
Intouchables,Non romantic but still sentimental plot,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
Intouchables,Non romantic but still sentimental plot,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
Intouchables,Great Acting,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
Intouchables,Great Acting,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
Intouchables,Direction,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
Intouchables,Direction,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Jinx,Details,Deep Web,https://www.youtube.com/watch?v=BvC9oDlT8mM
The Jinx,Twists,Deep Web,https://www.youtube.com/watch?v=BvC9oDlT8mM
The Jinx,Cinematic flashbacks,Deep Web,https://www.youtube.com/watch?v=BvC9oDlT8mM
The Jungle Book,CGI Effects,Pacific Rim,https://www.youtube.com/watch?v=-hNVKNFsyu0
The Jungle Book,CGI Effects,The Life Of Pi,https://www.youtube.com/watch?v=3mMN693-F3U
The Jungle Book,Graphics,Big Hero 6,https://www.youtube.com/watch?v=z3biFxZIJOQ
The Jungle Book,Graphics,Life of Pi,https://www.youtube.com/watch?v=j9Hjrs6WQ8M
The Jungle Book,Graphics,Gravity,https://www.youtube.com/watch?v=epHKc6O7LqQ
Jungle Book,CGI Effects,Pacific Rim,https://www.youtube.com/watch?v=-hNVKNFsyu0
Jungle Book,CGI Effects,The Life Of Pi,https://www.youtube.com/watch?v=3mMN693-F3U
Jungle Book,Graphics,Big Hero 6,https://www.youtube.com/watch?v=z3biFxZIJOQ
Jungle Book,Graphics,Life of Pi,https://www.youtube.com/watch?v=j9Hjrs6WQ8M
Jungle Book,Graphics,Gravity,https://www.youtube.com/watch?v=epHKc6O7LqQ
The Karate Kid,N/A,Big,https://www.youtube.com/watch?v=TbeAihy-ru8
The Karate Kid,N/A,Angus,https://www.youtube.com/watch?v=3f_aU8iTr4A
The Karate Kid,Action,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
The Karate Kid,Action,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
The Karate Kid,Romance,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
The Karate Kid,Romance,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
The Karate Kid,Revenge,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
The Karate Kid,Revenge,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
Karate Kid,N/A,Big,https://www.youtube.com/watch?v=TbeAihy-ru8
Karate Kid,N/A,Angus,https://www.youtube.com/watch?v=3f_aU8iTr4A
Karate Kid,Action,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
Karate Kid,Action,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
Karate Kid,Romance,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
Karate Kid,Romance,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
Karate Kid,Revenge,The Forbidden Kingdom,https://www.youtube.com/watch?v=Hnf3lV_r0oY
Karate Kid,Revenge,Warrior,https://www.youtube.com/watch?v=I5kzcwcQA1Q
The King of Kong,documentary,Grizzly Man,https://www.youtube.com/watch?v=gWycuaWJFCM
The King of Kong,documentary,Senna,https://www.youtube.com/watch?v=gyhKXyatgi0
The King of Kong,documentary,Iris,https://www.youtube.com/watch?v=Fo8jwJ_2l0c
The King of Kong,passionate about Something,Grizzly Man,https://www.youtube.com/watch?v=gWycuaWJFCM
The King of Kong,passionate about Something,Senna,https://www.youtube.com/watch?v=gyhKXyatgi0
The King of Kong,passionate about Something,Iris,https://www.youtube.com/watch?v=Fo8jwJ_2l0c
The Last Samurai,Historical,The Flowers Of War,https://www.youtube.com/watch?v=cj2uhyfVNmQ
The Last Samurai,Historical,Defiance,https://www.youtube.com/watch?v=yw6Rwum7zcU
The Last Samurai,Great Cast,The Flowers Of War,https://www.youtube.com/watch?v=cj2uhyfVNmQ
The Last Samurai,Great Cast,Defiance,https://www.youtube.com/watch?v=yw6Rwum7zcU
The Lion King,Story,The Girl Who Leapt Through Time,https://www.youtube.com/watch?v=eWnTeKEsDlU
The Lion King,Story,The Good Dinosaur,https://www.youtube.com/watch?v=O-RgquKVTPE
The Lion King,Happy Ending,The Girl Who Leapt Through Time,https://www.youtube.com/watch?v=eWnTeKEsDlU
The Lion King,Happy Ending,The Good Dinosaur,https://www.youtube.com/watch?v=O-RgquKVTPE
The Lion King,For Whole Family,The Girl Who Leapt Through Time,https://www.youtube.com/watch?v=eWnTeKEsDlU
The Lion King,For Whole Family,The Good Dinosaur,https://www.youtube.com/watch?v=O-RgquKVTPE
The Lobster,Strange,The Bothersome Man,https://www.youtube.com/watch?v=M3YVTgTl-F0
The Lobster,Strange,Cold Souls,https://www.youtube.com/watch?v=eUUv20XfDyc
The Lobster,Funny,The Bothersome Man,https://www.youtube.com/watch?v=M3YVTgTl-F0
The Lobster,Funny,Cold Souls,https://www.youtube.com/watch?v=eUUv20XfDyc
The Lucky One,"Romantic, but not the typical romantic movie",Upside Down,https://www.youtube.com/watch?v=XtixqUXid9A
The Lucky One,"Romantic, but not the typical romantic movie",The Best of Me,https://www.youtube.com/watch?v=mrEvBiqoeRc
The Man from Earth,Surprise,I Origins,https://www.youtube.com/watch?v=amFKzf4Lr5M
The Man from U.N.C.L.E.,Acting,Kingsman: The Secret Service, https://www.youtube.com/watch?v=kl8F-8tR8to
The Martian,Space Epic,Snowpiercer,
The Martian,Space Epic,Infini,
The Martian,Great Story,Europa Report,
The Martian,Tension,Europa Report,
The Martian,Science Fiction,Moon,https://www.youtube.com/watch?v=twuScTcDP_Q
The Martian,Science Fiction,Automata,
The Martian,Love,Moon,https://www.youtube.com/watch?v=twuScTcDP_Q
The Martian,Science,Moon,https://www.youtube.com/watch?v=twuScTcDP_Q
The Martian,Comedy,Moon,https://www.youtube.com/watch?v=twuScTcDP_Q
The Matrix,Mind-Blowing,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
The Matrix,N/A,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
The Matrix,Fantasy Story Lines,Pacific Rim,https://www.youtube.com/watch?v=5guMumPFBag
The Matrix,Fantasy Story Lines,The Adventures of Tintin: The Secret of the Unicorn,https://www.youtube.com/watch?v=7NWtW699XME
The Matrix,Fantasy Story Lines,The Golden Compass,https://www.youtube.com/watch?v=qN2P0FP2BWI
The Maze Runner,EMC is a Sponsor,Ender's Game,https://www.youtube.com/watch?v=2UNWLgY-wuo
The Maze Runner,EMC is a Sponsor,Goodbye World,https://www.youtube.com/watch?v=nX8daCjqtNo
The Nice Guys,Adventure,American Ultra,https://www.youtube.com/watch?v=aAmChN-wHv8
The Nice Guys,Suspense,American Ultra,https://www.youtube.com/watch?v=aAmChN-wHv8
The Notebook,It made me Cry,Annie Hall,https://www.youtube.com/watch?v=OqVgCfZX-yE
The Notebook,It made me Cry,Beginners,https://www.youtube.com/watch?v=OqVgCfZX-yE
The Number 23,A Mind Bender,Pi,https://www.youtube.com/watch?v=jo18VIoR2xU
The Pianist,The Person,The Grand Budapest Hotel,https://www.youtube.com/watch?v=1Fg5iWmQjwk
The Prestige,N/A,Crave,https://www.youtube.com/watch?v=qFCdeaGpmCY
The Princess Bride,Romantic,Upside Down, https://www.youtube.com/watch?v=XtixqUXid9A
The Princess Bride,Sword Fight,Upside Down, https://www.youtube.com/watch?v=XtixqUXid9A
The Princess Bride,Romance ,Upside Down,https://www.youtube.com/watch?v=XtixqUXid9A
The Princess Bride,Action,Upside Down,https://www.youtube.com/watch?v=XtixqUXid9A
The Pursuit of Happyness,Non romantic but still sentimental plot,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Pursuit of Happyness,Non romantic but still sentimental plot,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Pursuit of Happyness,Great Acting,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Pursuit of Happyness,Great Acting,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Pursuit of Happyness,Direction,Seven Pounds,https://www.youtube.com/watch?v=ywyL1NNF7ww
The Pursuit of Happyness,Direction,The Bucket List,https://www.youtube.com/watch?time_continue=1&v=vc3mkG21ob4
The Revenant,Plot,The Hunter,
The Revenant,Plot,The Hunted,
The Revenant,Acting,The Hunter,
The Revenant,Acting,The Hunted,
The Royal Tenenbaums,Humor,Submarine,https://www.youtube.com/watch?v=P-WCCdkVDr4
The Royal Tenenbaums,Cinematography,Submarine,https://www.youtube.com/watch?v=P-WCCdkVDr4
The Royal Tenenbaums,humor,Submarine,https://www.youtube.com/watch?v=P-WCCdkVDr4
The Royal Tenenbaums,Cinematography,Submarine,https://www.youtube.com/watch?v=P-WCCdkVDr4
The Secret Life of Walter Mitty,Cinematography,Chef,
The Secret Life of Walter Mitty,Cinematography,Hector and the Search for Happiness,https://www.youtube.com/watch?v=iWFVAIbIkS4
The Secret Life Of Walter Mitty,Adventure,The Spiderwick Cronicles,https://www.youtube.com/watch?v=MatAdV4__Ak
The Secret Life Of Walter Mitty,Adventure,The Adventures of Tintin,https://www.youtube.com/watch?v=7NWtW699XME
The Secret Life Of Walter Mitty,Adventure,American Ultra,https://www.youtube.com/watch?v=aAmChN-wHv8
The Secret Life Of Walter Mitty,Adventure,Bill and Ted's Excellent Adventure,https://www.youtube.com/watch?v=sFy17auuK08
The Secret Life Of Walter Mitty,Adventure,The Fall,https://www.youtube.com/watch?v=IwsYyRc9j4g
The Secret Life Of Walter Mitty,Journey,The Spiderwick Cronicles,https://www.youtube.com/watch?v=MatAdV4__Ak
The Secret Life Of Walter Mitty,Journey,The Adventures of Tintin,https://www.youtube.com/watch?v=7NWtW699XME
The Secret Life Of Walter Mitty,Journey,American Ultra,https://www.youtube.com/watch?v=aAmChN-wHv8
The Secret Life Of Walter Mitty,Journey,Bill and Ted's Excellent Adventure,https://www.youtube.com/watch?v=sFy17auuK08
The Secret Life Of Walter Mitty,Journey,The Fall,https://www.youtube.com/watch?v=IwsYyRc9j4g
The Shawshank Redemption,Incredible acting,Dead Poets Society,https://www.youtube.com/watch?v=4lj185DaZ_o
The Shawshank Redemption,Incredible acting,Gran Torino,
The Shawshank Redemption,Twist,The Green Mile,https://www.youtube.com/watch?v=ctRK-4Vt7dA
The Shawshank Redemption,Twist,Dead Poets Society,https://www.youtube.com/watch?v=4lj185DaZ_o
The Shawshank Redemption,Twist,Gran Torino,
The Shawshank Redemption,Meaningful,Wild,https://www.youtube.com/watch?v=tn2-GSqPyl0
The Shawshank Redemption,Meaningful,Tracks,https://www.youtube.com/watch?v=6-DiOyxCQQI
The Shawshank Redemption,Depth of Message,Good Will Hunting,https://www.youtube.com/watch?v=PaZVjZEFkRs
The Shawshank Redemption,Depth of Message,The Green Mile,https://www.youtube.com/watch?v=Ki4haFrqSrw
The Shawshank Redemption ,Incredible acting,The Green Mile,https://www.youtube.com/watch?v=ctRK-4Vt7dA
The Shining,Great cinematography,Sunshine,https://www.youtube.com/watch?v=r8BSlqHAhuY
The Simpsons Movie,Funny Characters,The Lego Movie,https://www.youtube.com/watch?v=fZ_JOBCLF-I
The Skin I Live In,Plot Twists,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
The Skin I Live In,Plot Twists,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
The Skin I Live In,Makes You Think,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
The Skin I Live In,Makes You Think,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
The Social Network,The Soundtrack/Music,Moneyball,https://www.youtube.com/watch?v=-4QPVo0UIzc
The Social Network,The Soundtrack/Music,The Insider,https://www.youtube.com/watch?v=5rkvxi5hdbA
The Social Network,Dialogue,Moneyball,https://www.youtube.com/watch?v=-4QPVo0UIzc
The Social Network,Dialogue,The Insider,https://www.youtube.com/watch?v=5rkvxi5hdbA
The Social Network,The Soundtrack/Music,Whiplash,https://www.youtube.com/watch?v=7d_jQycdQGo
The Social Network,The Director,Whiplash,https://www.youtube.com/watch?v=7d_jQycdQGo
The Social Network,The Story,The Imitation Game,https://www.youtube.com/watch?v=S5CjKEFb-sM
The Social Network,Geeky,The Social Network,https://www.youtube.com/watch?v=lB95KLmpLR4
The Social Network,Geeky,Transcendent Man,https://www.youtube.com/watch?v=CgwPNetlcPc
The Social Network,Geeky,Pirates of Silicon Valley,https://www.youtube.com/watch?v=lEyrivrjAuU
The Social Network,Technology,The Social Network,https://www.youtube.com/watch?v=lB95KLmpLR4
The Social Network,Technology,Transcendent Man,https://www.youtube.com/watch?v=CgwPNetlcPc
The Social Network,Technology,Pirates of Silicon Valley,https://www.youtube.com/watch?v=lEyrivrjAuU
The Spirit,Superhero,Hellboy,https://www.youtube.com/watch?v=557Qpie_KWk
The Spirit,Superhero,Ghost Rider,https://www.youtube.com/watch?v=L-WTmTOi0zU
The Theory of Everything,Tortured Genius sort of films,Dark Matter,https://www.youtube.com/watch?v=FYcBQLiN9LQ
The Tree of Life,visuals,the fall,https://www.youtube.com/watch?v=IwsYyRc9j4g
The Tree of Life,visuals,The fountain,https://www.youtube.com/watch?v=dAuxryJ6pv8
The Tree of Life,visuals,big fish,https://www.youtube.com/watch?v=M3YVTgTl-F0
The Tree of Life,visuals,pleasantville,https://www.youtube.com/watch?v=PJ6QzkIwQu0
The Ugly Truth,Gerard Butler,Magic in the Moonlight,https://www.youtube.com/watch?v=LAwbwKURvm0
The Ugly Truth,Fun,Magic in the Moonlight,https://www.youtube.com/watch?v=LAwbwKURvm0
The Usual Suspects,Mystery,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,Mystery,The Butterfly Effect,https://www.youtube.com/watch?v=B8_dgqfPXFg
The Usual Suspects,Mystery,Coherence,https://www.youtube.com/watch?v=sEceDz1Rodc
The Usual Suspects,Mystery,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,Mystery,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
The Usual Suspects,Twists,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,Twists,The Butterfly Effect,https://www.youtube.com/watch?v=B8_dgqfPXFg
The Usual Suspects,Twists,Coherence,https://www.youtube.com/watch?v=sEceDz1Rodc
The Usual Suspects,Twists,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,Twists,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
The Usual Suspects,Incredible Acting,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,Incredible Acting,The Butterfly Effect,https://www.youtube.com/watch?v=B8_dgqfPXFg
The Usual Suspects,Incredible Acting,Coherence,https://www.youtube.com/watch?v=sEceDz1Rodc
The Usual Suspects,Incredible Acting,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,Incredible Acting,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
The Usual Suspects,drama,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,drama,Collateral,https://www.youtube.com/watch?v=9BDx6ZPHV4w
The Usual Suspects,drama,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,drama,Lock Stock And Two Smoking Barrels,https://www.youtube.com/watch?v=KZh33gGK3Y8
The Usual Suspects,drama,Lucky Number Slevin,https://www.youtube.com/watch?v=30EeGDiI7MA
The Usual Suspects,epic,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,epic,Collateral,https://www.youtube.com/watch?v=9BDx6ZPHV4w
The Usual Suspects,epic,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,epic,Lock Stock And Two Smoking Barrels,https://www.youtube.com/watch?v=KZh33gGK3Y8
The Usual Suspects,epic,Lucky Number Slevin,https://www.youtube.com/watch?v=30EeGDiI7MA
The Usual Suspects,popular,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,popular,Collateral,https://www.youtube.com/watch?v=9BDx6ZPHV4w
The Usual Suspects,popular,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,popular,Lock Stock And Two Smoking Barrels,https://www.youtube.com/watch?v=KZh33gGK3Y8
The Usual Suspects,popular,Lucky Number Slevin,https://www.youtube.com/watch?v=30EeGDiI7MA
The Usual Suspects,highly regarded critically,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
The Usual Suspects,highly regarded critically,Collateral,https://www.youtube.com/watch?v=9BDx6ZPHV4w
The Usual Suspects,highly regarded critically,Identity,https://www.youtube.com/watch?v=S8fjyxM7DgU
The Usual Suspects,highly regarded critically,Lock Stock And Two Smoking Barrels,https://www.youtube.com/watch?v=KZh33gGK3Y8
The Usual Suspects,highly regarded critically,Lucky Number Slevin,https://www.youtube.com/watch?v=30EeGDiI7MA
The Vow,"""Go to a movie like The Vow""",The Time Traveler's Wife,https://www.youtube.com/watch?v=cza5E9li928
The Vow,"""Go to a movie like The Vow""",P.S. I Love You,
The Witch,Smart,The Skin I Live In,https://www.youtube.com/watch?v=EolQSTTTpI4
The Witch,Funny ,The Skin I Live In,https://www.youtube.com/watch?v=EolQSTTTpI4
The Witch,Artsy,The Skin I Live In,https://www.youtube.com/watch?v=EolQSTTTpI4
The Witch,Smart,Goodnight Mommy, https://www.youtube.com/watch?v=0kXpUaQpXMA
The Witch,Funny,Goodnight Mommy, https://www.youtube.com/watch?v=0kXpUaQpXMA
The Witch,Artsy,Goodnight Mommy, https://www.youtube.com/watch?v=0kXpUaQpXMA
The Witch,Good Horror Movie,Goodnight Mommy,https://www.youtube.com/watch?v=DzSsE5t7JNk
The Wolf of Wall Street,Comedy for Adults,Human Traffic,https://www.youtube.com/watch?v=Q_5xwVFVM3I
The Wolf of Wall Street,Drugs,Cosmopolis,https://www.youtube.com/watch?v=PvYyKTZtUG0
The Wolf of Wall Street,Drugs,54,
The Wolf of Wall Street,Drugs,The Inbetweeners,https://www.youtube.com/watch?v=V3HzTKbsqsY
The Wolf of Wall Street,Gangster,Cosmopolis,https://www.youtube.com/watch?v=PvYyKTZtUG0
The Wolf of Wall Street,Gangster,54,
The Wolf of Wall Street,Gangster,The Inbetweeners,https://www.youtube.com/watch?v=V3HzTKbsqsY
The Wolf of Wall Street,N/A,Rogue Trader,https://www.youtube.com/watch?v=vgqSVVLFmds
The Wolf of Wall Street,N/A,54,
The Wolf On Wall Street,Relaxing,Hector And The Search For Happiness,https://www.youtube.com/watch?v=iWFVAIbIkS4
The Wolf On Wall Street,Relaxing,Chef,https://www.youtube.com/watch?v=wgFws3AoIUY
There Will Be Blood,Acting,The Way Back,https://www.youtube.com/watch?v=87kezJTpyMI
There Will Be Blood,Acting,The Proposition,https://www.youtube.com/watch?v=S5_sCSUa7XU
There Will Be Blood,Story ,The Way Back,https://www.youtube.com/watch?v=87kezJTpyMI
There Will Be Blood,Story,The Proposition,https://www.youtube.com/watch?v=S5_sCSUa7XU
There Will Be Blood,Intensity,The Way Back,https://www.youtube.com/watch?v=87kezJTpyMI
There Will Be Blood,Intensity,The Proposition,https://www.youtube.com/watch?v=S5_sCSUa7XU
This Is the End,Hilarious,The Watch,
This Is the End,Hilarious,Rock Star,https://www.youtube.com/watch?v=-OTQoNvgyYs\
This Is the End,Great Cast,The Watch,
This Is the End,Great Cast,Rock Star,https://www.youtube.com/watch?v=-OTQoNvgyYs\
This Is the End,Demons,The Watch,
This Is the End,Demons,Rock Star,https://www.youtube.com/watch?v=-OTQoNvgyYs\
Time Bandits,N/A,Kung Fury,https://www.youtube.com/watch?v=72RqpItxd8M
Time Bandits,N/A,I Give It A Year,https://www.youtube.com/watch?v=TpWrKF0VC00
"Tinker, Tailor, Soldier, Spy",Fast Paced,Ronin,https://www.youtube.com/watch?v=-TqaVEIUw4U
"Tinker, Tailor, Soldier, Spy",Action,Ronin,https://www.youtube.com/watch?v=-TqaVEIUw4U
"Tinker, Tailor, Soldier, Spy",Fast Paced,Jack Reacher,https://www.youtube.com/watch?v=Q-oxhxD32MM
"Tinker, Tailor, Soldier, Spy",Action,Jack Reacher,https://www.youtube.com/watch?v=Q-oxhxD32MM
Titanic,Romantic,The Cider House Rules,
Titanic,Romantic,Serena,https://www.youtube.com/watch?v=nqt1I1OL_Hg
Top Gun,Planes,Navy Seals ,https://www.youtube.com/watch?v=Is16u0jr1bQ
Top Gun,Planes,Air Force One,https://www.youtube.com/watch?v=jPYnVOIfNiU
Top Gun,Action,Navy Seals,https://www.youtube.com/watch?v=Is16u0jr1bQ
Top Gun,Action,Air Force One,https://www.youtube.com/watch?v=jPYnVOIfNiU
Toy Story 3,Heartwrenching,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
Toy Story 3,Heartwrenching,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
Toy Story 3,Heartwrenching,Comet,https://www.youtube.com/watch?v=aUpQhgl9PGQ
Toy Story 3,Follwed the series since I was a kid,Predestination,https://www.youtube.com/watch?v=UVOpfpYijHA
Toy Story 3,Follwed the series since I was a kid,Source Code,https://www.youtube.com/watch?v=NkTrG-gpIzE
Toy Story 3,Follwed the series since I was a kid,Comet,https://www.youtube.com/watch?v=aUpQhgl9PGQ
Training Day,Moral Ambiguity,Brooklyn's Finest,https://www.youtube.com/watch?v=HUMC8rh6uuE
Training Day,Moral Ambiguity,Colors,https://www.youtube.com/watch?v=8evrPkQc-sU
Training Day,Depth  ,Brooklyn's Finest,https://www.youtube.com/watch?v=HUMC8rh6uuE
Training Day,Depth,Colors,https://www.youtube.com/watch?v=8evrPkQc-sU
Transformer,Robots,Pacific Rim,https://www.youtube.com/watch?v=5guMumPFBag
Transformer,Robots,The Avengers: Age Of Ultron,https://www.youtube.com/watch?v=rD8lWtcgeyg
True Grit,Western,Jane Got A Gun,https://www.youtube.com/watch?v=fm7qxI3gmpw
True Grit,Entertaining,Jane Got A Gun,https://www.youtube.com/watch?v=fm7qxI3gmpw
Uncanny,Plot Twists,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
Uncanny,Plot Twists,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
Uncanny,Makes You Think,Predestination,https://www.youtube.com/watch?v=-FcK_UiVV40
Uncanny,Makes You Think,Brick,https://www.youtube.com/watch?v=4Zfw8__A7ps
Urge,Plot,Cabin in the Woods,https://www.youtube.com/watch?v=NsIilFNNmkY
Urge,Plot,The Babadook,https://www.youtube.com/watch?v=szaLnKNWC-U
Urge,Plot,Enemy,https://www.youtube.com/watch?v=siPDDrxxZDg
Vanilla Sky,N/A,Being John Malkovitch,https://www.youtube.com/watch?v=icysehz-OVc
Vanilla Sky,N/A,Stay,https://www.youtube.com/watch?v=KIk5rfA5uWE
Victoria,Authenticity,Run Lola Run,https://www.youtube.com/watch?v=uz2-D4lY2qg
Victoria,Authenticity,Crave,https://www.youtube.com/watch?v=rsNUfgrGDSo
Victoria,Authenticity,Youth,https://www.youtube.com/watch?v=-T7CM4di_0c
Victoria,N/A,The Bank Job,https://www.youtube.com/watch?v=tdiWAhlVOBY
Victoria,N/A,The Art Of The Steal,https://www.youtube.com/watch?v=UbqvELZ1-P8
Walk the Line,The Country Music in the Movie,Almost Famous,
Walk the Line,The Country Music in the Movie,Bird,
We're the Millers,Comedy,Horrible Bosses 2,https://www.youtube.com/watch?v=utriEZFno0E
We're the Millers,Comedy,Let's Be Cops,https://www.youtube.com/watch?v=ExciLtpHp74
Weekend,Non-cliche gay storyline,Blue is the Warmest Colour,https://www.youtube.com/watch?v=qOiug_u7Wns
